winnowing_similarity,shared_fragment_coverage,token_overlap_ratio,ast_depth_difference,fingerprint_jaccard,small_kgram_jaccard,node_type_cosine,token_sequence_ratio,length_ratio,label,file_a,file_b
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\fibonacci__snip_04\original.py,data\fibonacci__snip_04\variant_3.py
0.625,0.8888888888888888,0.4358974358974359,0.0,0.45454545454545453,0.8181818181818182,0.9980554205153134,0.9829059829059829,1.0,0,data\reverse_string__snip_09\variant_2.py,data\reverse_string__snip_06\variant_3.py
0.0,0.0,0.0,0.07692307692307693,0.0,0.02,0.803856430945744,0.36585365853658536,0.6205533596837944,0,data\is_prime__snip_10\variant_1.py,data\is_prime__snip_20\original.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.20689655172413793,0.9102332614027762,0.5573770491803278,0.4878048780487805,0,data\max_in_list__snip_04\variant_4.py,data\max_in_list__snip_17\original.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\is_palindrome__snip_10\original.py,data\is_palindrome__snip_10\variant_2.py
0.0,0.0,0.0,0.2,0.0,0.060240963855421686,0.7472848556639012,0.24806201550387597,0.9545454545454546,0,data\is_palindrome__snip_17\variant_3.py,data\fibonacci__snip_04\original.py
0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.9348980831434678,0.14213197969543148,0.7589285714285714,0,data\fibonacci__snip_08\variant_2.py,data\is_palindrome__snip_18\variant_2.py
0.0,0.0,0.0,0.1,0.0,0.13333333333333333,0.8903356123555743,0.6086956521739131,0.9574468085106383,0,data\max_in_list__snip_15\original.py,data\is_palindrome__snip_20\variant_4.py
0.95,0.937452711223203,0.8490566037735849,0.0,0.8636363636363636,0.8367346938775511,0.997626376435684,0.9682539682539683,0.9384615384615385,1,data\is_palindrome__snip_10\variant_2.py,data\is_palindrome__snip_10\variant_3.py
0.20833333333333334,0.5855899419729207,0.0873015873015873,0.35714285714285715,0.10204081632653061,0.3132530120481928,0.9428918526636455,0.5575221238938053,0.7121212121212122,0,data\is_prime__snip_06\variant_2.py,data\is_prime__snip_15\original.py
0.0,0.0,0.0,0.1,0.0,0.06818181818181818,0.9169719229090383,0.23225806451612904,0.49038461538461536,0,data\reverse_string__snip_05\variant_1.py,data\max_in_list__snip_03\variant_3.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,1.0,1.0,1,data\max_in_list__snip_14\original.py,data\max_in_list__snip_14\variant_1.py
0.0,0.0,0.0,0.2,0.0,0.05504587155963303,0.925334949517894,0.3841059602649007,0.5729166666666666,0,data\is_palindrome__snip_17\original.py,data\fibonacci__snip_15\variant_3.py
0.25,0.8408637873754152,0.1111111111111111,0.0,0.11764705882352941,0.6190476190476191,0.9541915157276151,0.8974358974358975,0.813953488372093,1,data\max_in_list__snip_06\original.py,data\max_in_list__snip_06\variant_3.py
0.1875,0.39335887611749676,0.10526315789473684,0.0,0.1,0.4603174603174603,0.9916625347480467,0.8035714285714286,0.9310344827586207,1,data\is_prime__snip_12\variant_2.py,data\is_prime__snip_12\variant_4.py
0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.9657876608776843,0.7654320987654321,0.8409090909090909,0,data\is_palindrome__snip_09\variant_3.py,data\is_palindrome__snip_02\original.py
0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.898435203864898,0.15384615384615385,0.3,0,data\is_palindrome__snip_07\original.py,data\is_palindrome__snip_03\variant_4.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.054945054945054944,0.846689871815001,0.4460431654676259,0.8533333333333334,0,data\is_prime__snip_04\variant_3.py,data\max_in_list__snip_20\original.py
0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.7618848250798077,0.3142857142857143,0.37254901960784315,0,data\is_prime__snip_16\variant_3.py,data\is_palindrome__snip_16\variant_2.py
0.0,0.0,0.0,0.1,0.0,0.10185185185185185,0.9538378642641104,0.3888888888888889,0.7560975609756098,0,data\fibonacci__snip_18\variant_4.py,data\is_prime__snip_02\variant_2.py
0.9090909090909091,0.932206572769953,0.84375,0.0,0.8333333333333334,0.8360655737704918,0.9969191357083967,0.9726027397260274,0.9466666666666667,1,data\fibonacci__snip_03\variant_1.py,data\fibonacci__snip_03\variant_2.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.10227272727272728,0.9453373999603613,0.423841059602649,0.8414634146341463,0,data\fibonacci__snip_02\variant_4.py,data\reverse_string__snip_11\variant_1.py
1.0,0.9789473684210526,0.9459459459459459,0.0,0.9666666666666667,0.9365079365079365,0.9978992096838448,0.978494623655914,0.9578947368421052,1,data\is_prime__snip_14\variant_1.py,data\is_prime__snip_14\variant_3.py
0.0,0.0,0.0,0.2727272727272727,0.0,0.09523809523809523,0.9440089374050284,0.4888888888888889,0.6513761467889908,0,data\fibonacci__snip_12\variant_3.py,data\reverse_string__snip_14\variant_2.py
0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.9398400731996138,0.5048543689320388,0.8070175438596491,0,data\reverse_string__snip_07\variant_4.py,data\reverse_string__snip_16\variant_2.py
0.0,0.0,0.0,0.125,0.0,0.09433962264150944,0.9377793894518569,0.5656565656565656,0.5,0,data\reverse_string__snip_12\variant_2.py,data\reverse_string__snip_03\variant_3.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.1016949152542373,0.946094046974322,0.36,0.25,0,data\max_in_list__snip_04\variant_4.py,data\fibonacci__snip_01\original.py
0.0,0.0,0.0,0.3076923076923077,0.0,0.07142857142857142,0.9142299373539937,0.34972677595628415,0.3357664233576642,0,data\is_prime__snip_17\variant_1.py,data\reverse_string__snip_07\variant_4.py
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,data\reverse_string__snip_01\original.py,data\reverse_string__snip_01\variant_1.py
0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.922503758377155,0.5348837209302325,0.6226415094339622,0,data\max_in_list__snip_02\variant_1.py,data\reverse_string__snip_04\variant_2.py
0.0,0.0,0.0,0.38461538461538464,0.0,0.05,0.8918039658981304,0.26200873362445415,0.7615384615384615,0,data\is_prime__snip_03\original.py,data\is_prime__snip_19\variant_4.py
0.0,0.0,0.0,0.0,0.0,0.09859154929577464,0.9508497390952204,0.48,0.5151515151515151,0,data\max_in_list__snip_19\variant_3.py,data\is_palindrome__snip_06\original.py
0.0,0.0,0.0,0.46153846153846156,0.0,0.13829787234042554,0.9474798131302982,0.4079601990049751,0.46715328467153283,0,data\is_prime__snip_17\variant_1.py,data\is_prime__snip_04\variant_3.py
0.0,0.0,0.0,0.46153846153846156,0.0,0.1111111111111111,0.9275619491440139,0.5303030303030303,0.6708860759493671,0,data\max_in_list__snip_11\variant_2.py,data\reverse_string__snip_04\variant_2.py
0.5185185185185185,0.7584090909090908,0.32727272727272727,0.0,0.3181818181818182,0.6129032258064516,0.9926545809570735,0.9361702127659575,0.88,1,data\fibonacci__snip_16\variant_1.py,data\fibonacci__snip_16\variant_4.py
0.7916666666666666,0.9015151515151515,0.6666666666666666,0.0,0.6551724137931034,0.7543859649122807,0.9995857497928748,0.9848484848484849,1.0,1,data\is_prime__snip_15\variant_1.py,data\is_prime__snip_15\variant_3.py
0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.8075570828150486,0.2711864406779661,0.6619718309859155,0,data\fibonacci__snip_12\original.py,data\is_prime__snip_12\variant_1.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1,data\is_palindrome__snip_07\variant_1.py,data\is_palindrome__snip_07\variant_3.py
0.0,0.0,0.0,0.3,0.0,0.08333333333333333,0.9490959175639518,0.5106382978723404,0.5409836065573771,0,data\reverse_string__snip_03\variant_4.py,data\is_palindrome__snip_03\original.py
0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.7896390226874004,0.17061611374407584,0.9009009009009009,0,data\fibonacci__snip_05\original.py,data\is_prime__snip_19\variant_2.py
0.0,0.0,0.0,0.1,0.0,0.05660377358490566,0.9203621783065402,0.3057324840764331,0.7840909090909091,0,data\reverse_string__snip_11\original.py,data\fibonacci__snip_15\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\reverse_string__snip_16\variant_1.py,data\reverse_string__snip_16\variant_3.py
0.0,0.0,0.0,0.2727272727272727,0.0,0.3137254901960784,0.9818067891384453,0.4868421052631579,0.3217391304347826,0,data\is_palindrome__snip_15\variant_3.py,data\is_palindrome__snip_02\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,0.9999999999999999,1.0,1.0,0,data\is_palindrome__snip_19\variant_3.py,data\is_palindrome__snip_06\original.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_palindrome__snip_11\variant_1.py,data\is_palindrome__snip_11\variant_2.py
0.8285714285714286,0.8648648648648649,0.6808510638297872,0.0,0.6904761904761905,0.7142857142857143,0.999673735725938,0.9819819819819819,1.0,1,data\fibonacci__snip_19\original.py,data\fibonacci__snip_19\variant_3.py
1.0,0.9545454545454546,0.8666666666666667,0.0,0.9285714285714286,0.8181818181818182,0.9937303457175896,0.9523809523809523,0.9090909090909091,1,data\is_palindrome__snip_09\variant_2.py,data\is_palindrome__snip_09\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_palindrome__snip_16\variant_2.py,data\is_palindrome__snip_16\variant_4.py
0.717948717948718,0.8551611587107303,0.5285714285714286,0.0,0.509090909090909,0.6931818181818182,0.9985888157612041,0.9465648854961832,0.9699248120300752,1,data\fibonacci__snip_20\variant_3.py,data\fibonacci__snip_20\variant_4.py
0.8571428571428571,0.8481012658227848,0.6571428571428571,0.0,0.72,0.7833333333333333,0.9987389659520807,0.9746835443037974,1.0,1,data\is_prime__snip_07\original.py,data\is_prime__snip_07\variant_2.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.03896103896103896,0.8611115782941688,0.27184466019417475,0.21176470588235294,0,data\is_palindrome__snip_01\variant_4.py,data\fibonacci__snip_08\original.py
0.25,0.6461538461538461,0.16666666666666666,0.0,0.1111111111111111,0.7241379310344828,0.9764168323561789,0.9285714285714286,0.8666666666666667,1,data\reverse_string__snip_02\original.py,data\reverse_string__snip_02\variant_4.py
0.8648648648648649,0.9821428571428572,0.7142857142857143,0.0,0.7272727272727273,0.8953488372093024,0.9993373830277301,0.9818181818181818,0.9642857142857143,1,data\fibonacci__snip_13\original.py,data\fibonacci__snip_13\variant_2.py
0.0,0.0,0.0,0.0,0.0,0.10752688172043011,0.9311388781311404,0.3087248322147651,0.9866666666666667,0,data\fibonacci__snip_03\variant_1.py,data\fibonacci__snip_02\original.py
0.5454545454545454,0.9767441860465116,0.3181818181818182,0.0,0.35294117647058826,0.8095238095238095,0.9962264150943396,0.9767441860465116,1.0,1,data\max_in_list__snip_12\original.py,data\max_in_list__snip_12\variant_3.py
0.0,0.0,0.0,0.3076923076923077,0.0,0.07865168539325842,0.9259646394029583,0.5153374233128835,0.9404761904761905,0,data\max_in_list__snip_11\original.py,data\fibonacci__snip_01\variant_4.py
0.8461538461538461,0.8822560272392772,0.6190476190476191,0.0,0.6470588235294118,0.8245614035087719,0.9978680208155465,0.9703703703703703,0.9424460431654677,1,data\is_prime__snip_18\variant_2.py,data\is_prime__snip_18\variant_4.py
0.5454545454545454,0.9351806036615536,0.2916666666666667,0.0,0.3333333333333333,0.7391304347826086,0.986106732518295,0.9333333333333333,0.9148936170212766,1,data\max_in_list__snip_12\original.py,data\max_in_list__snip_12\variant_4.py
0.2,0.645679012345679,0.17543859649122806,0.1,0.09523809523809523,0.75,0.9776819876450202,0.7142857142857143,0.5555555555555556,0,data\reverse_string__snip_10\variant_4.py,data\reverse_string__snip_17\variant_1.py
0.4375,0.5619047619047619,0.2676056338028169,0.0,0.2692307692307692,0.8125,0.9898336500425081,0.9322033898305084,0.873015873015873,1,data\is_palindrome__snip_17\original.py,data\is_palindrome__snip_17\variant_2.py
0.0,0.0,0.0,0.125,0.0,0.1694915254237288,0.9250788936244823,0.6352941176470588,0.5454545454545454,0,data\is_palindrome__snip_14\original.py,data\is_palindrome__snip_17\original.py
0.0,0.0,0.0,0.46153846153846156,0.0,0.07216494845360824,0.938547506124109,0.35175879396984927,0.5190839694656488,0,data\is_prime__snip_08\variant_1.py,data\is_prime__snip_04\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\reverse_string__snip_11\variant_2.py,data\reverse_string__snip_11\variant_4.py
1.0,0.9587494572297004,0.8974358974358975,0.0,0.967741935483871,0.8769230769230769,0.998899588345545,0.9791666666666666,0.9591836734693877,1,data\is_prime__snip_06\variant_2.py,data\is_prime__snip_06\variant_4.py
0.8148148148148148,0.8489793035247581,0.6,0.0,0.5945945945945946,0.6842105263157895,0.9978845705291071,0.9663865546218487,0.9669421487603306,1,data\fibonacci__snip_10\variant_2.py,data\fibonacci__snip_10\variant_4.py
0.5483870967741935,0.5762923351158645,0.3023255813953488,0.0,0.34,0.5632183908045977,0.9899492983833448,0.8490566037735849,0.9272727272727272,0,data\is_prime__snip_13\variant_4.py,data\is_prime__snip_16\variant_3.py
0.0,0.0,0.0,0.0,0.0,0.06481481481481481,0.9662157448729076,0.44324324324324327,0.9270833333333334,0,data\fibonacci__snip_14\variant_1.py,data\fibonacci__snip_16\variant_2.py
0.5,0.7105263157894737,0.37142857142857144,0.0,0.2857142857142857,0.7894736842105263,0.9957264957264956,0.9736842105263158,1.0,1,data\max_in_list__snip_14\variant_1.py,data\max_in_list__snip_14\variant_4.py
0.0,0.0,0.0,0.25,0.0,0.1111111111111111,0.8981112256201376,0.345679012345679,0.22727272727272727,0,data\reverse_string__snip_12\original.py,data\max_in_list__snip_01\variant_1.py
0.0,0.0,0.0,0.18181818181818182,0.0,0.1917808219178082,0.961781663666671,0.6206896551724138,0.6571428571428571,0,data\reverse_string__snip_11\variant_4.py,data\reverse_string__snip_13\variant_4.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.1,0.9204446644772039,0.39285714285714285,0.4177215189873418,0,data\max_in_list__snip_20\variant_2.py,data\max_in_list__snip_02\variant_1.py
0.6666666666666666,0.8478708791208791,0.496,0.0,0.49056603773584906,0.782051282051282,0.9970477881520539,0.9629629629629629,0.9285714285714286,1,data\reverse_string__snip_05\original.py,data\reverse_string__snip_05\variant_3.py
0.76,0.9663865546218487,0.5955056179775281,0.0,0.5588235294117647,0.7959183673469388,0.9980067958526458,0.9652173913043478,0.9327731092436975,1,data\is_palindrome__snip_15\variant_1.py,data\is_palindrome__snip_15\variant_2.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.9414585210797553,0.5252525252525253,0.7068965517241379,0,data\reverse_string__snip_08\variant_4.py,data\max_in_list__snip_13\variant_2.py
0.0,0.0,0.0,0.1,0.0,0.06578947368421052,0.9387709332422132,0.15217391304347827,0.2,0,data\reverse_string__snip_07\variant_2.py,data\is_palindrome__snip_07\variant_3.py
0.5454545454545454,0.9351806036615536,0.2916666666666667,0.0,0.3333333333333333,0.7391304347826086,0.986106732518295,0.9333333333333333,0.9148936170212766,1,data\max_in_list__snip_12\variant_2.py,data\max_in_list__snip_12\variant_4.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.02857142857142857,0.923431570934244,0.35874439461883406,0.9910714285714286,0,data\fibonacci__snip_05\variant_1.py,data\is_palindrome__snip_18\original.py
0.3,0.9322493224932249,0.2608695652173913,0.0,0.15789473684210525,0.6842105263157895,0.9861965068535163,0.9302325581395349,0.9111111111111111,1,data\max_in_list__snip_13\variant_3.py,data\max_in_list__snip_13\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\is_palindrome__snip_16\variant_2.py,data\is_palindrome__snip_16\variant_3.py
0.44,0.75046904315197,0.31313131313131315,0.0,0.275,0.5454545454545454,0.9962647984209648,0.575,0.9512195121951219,1,data\fibonacci__snip_02\variant_2.py,data\fibonacci__snip_02\variant_4.py
0.0,0.0,0.0,0.1111111111111111,0.0,0.0546875,0.9136237190768158,0.423963133640553,0.6821705426356589,0,data\fibonacci__snip_20\variant_3.py,data\fibonacci__snip_07\variant_4.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.017543859649122806,0.9023484475304817,0.4418604651162791,0.8297872340425532,0,data\max_in_list__snip_06\variant_4.py,data\max_in_list__snip_03\variant_2.py
0.0,0.0,0.0,0.2222222222222222,0.0,0.09433962264150944,0.9091297831769569,0.2823529411764706,0.5454545454545454,0,data\reverse_string__snip_02\variant_4.py,data\max_in_list__snip_03\variant_1.py
0.6875,0.8775510204081632,0.5272727272727272,0.0,0.5116279069767442,0.8260869565217391,0.999404761904762,0.9285714285714286,1.0,1,data\max_in_list__snip_08\original.py,data\max_in_list__snip_08\variant_2.py
0.0,0.0,0.0,0.38461538461538464,0.0,0.03614457831325301,0.8593006659308275,0.23121387283236994,0.33076923076923076,0,data\max_in_list__snip_12\original.py,data\is_prime__snip_03\variant_3.py
0.8181818181818182,0.8382352941176471,0.6615384615384615,0.0,0.6923076923076923,0.8222222222222222,1.0000000000000002,0.9411764705882353,1.0,1,data\max_in_list__snip_07\variant_1.py,data\max_in_list__snip_07\variant_4.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\max_in_list__snip_04\original.py,data\max_in_list__snip_04\variant_1.py
0.42105263157894735,0.7566502463054188,0.25,0.0,0.25,0.5964912280701754,0.9774704903761587,0.890625,0.8285714285714286,1,data\max_in_list__snip_16\original.py,data\max_in_list__snip_16\variant_2.py
0.7222222222222222,0.9855072463768116,0.5714285714285714,0.0,0.5416666666666666,0.8620689655172413,0.9984779299847792,0.9855072463768116,1.0,1,data\is_palindrome__snip_08\variant_1.py,data\is_palindrome__snip_08\variant_2.py
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,data\max_in_list__snip_04\variant_1.py,data\max_in_list__snip_04\variant_4.py
0.7391304347826086,0.9611919611919613,0.5641025641025641,0.0,0.5483870967741935,0.8431372549019608,0.9984704749275375,0.618421052631579,0.9487179487179487,1,data\fibonacci__snip_02\variant_2.py,data\fibonacci__snip_02\variant_3.py
0.0,0.0,0.0,0.1,0.0,0.11320754716981132,0.874238627656249,0.3728813559322034,0.4567901234567901,0,data\reverse_string__snip_17\variant_3.py,data\max_in_list__snip_09\variant_1.py
0.5,0.5713946305535758,0.2911392405063291,0.0,0.2962962962962963,0.6451612903225806,0.9800083895297669,0.9076923076923077,0.8840579710144928,1,data\is_prime__snip_09\variant_1.py,data\is_prime__snip_09\variant_4.py
0.0,0.0,0.0,0.125,0.0,0.029411764705882353,0.8476963112199577,0.27906976744186046,0.2647058823529412,0,data\is_prime__snip_04\variant_2.py,data\is_palindrome__snip_01\variant_2.py
1.0,0.9473684210526316,0.8333333333333334,0.0,0.6363636363636364,0.875,0.9922778767136677,0.9444444444444444,0.8947368421052632,1,data\is_palindrome__snip_06\original.py,data\is_palindrome__snip_06\variant_3.py
0.0,0.0,0.0,0.0,0.0,0.09174311926605505,0.9482856581354394,0.25274725274725274,0.6396396396396397,0,data\fibonacci__snip_05\variant_1.py,data\fibonacci__snip_03\variant_3.py
1.0,0.9834710743801653,0.9333333333333333,0.0,0.9230769230769231,0.9090909090909091,0.9987057473982325,0.9831932773109243,0.9669421487603306,1,data\reverse_string__snip_20\original.py,data\reverse_string__snip_20\variant_4.py
0.6875,1.0,0.5636363636363636,0.0,0.5,0.9333333333333333,0.9971746003770654,0.9649122807017544,0.9322033898305084,1,data\is_palindrome__snip_17\original.py,data\is_palindrome__snip_17\variant_4.py
0.2727272727272727,0.39978448275862066,0.09859154929577464,0.1111111111111111,0.1111111111111111,0.39344262295081966,0.9813053083261765,0.8301886792452831,0.8275862068965517,1,data\reverse_string__snip_08\original.py,data\reverse_string__snip_08\variant_3.py
0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.8394745562413355,0.3380281690140845,0.33962264150943394,0,data\reverse_string__snip_01\variant_4.py,data\reverse_string__snip_04\variant_2.py
0.0,0.0,0.0,0.18181818181818182,0.0,0.34782608695652173,0.9746759664817202,0.5205479452054794,0.44554455445544555,0,data\reverse_string__snip_13\variant_2.py,data\reverse_string__snip_10\variant_4.py
0.9473684210526315,0.937452711223203,0.8490566037735849,0.0,0.782608695652174,0.8518518518518519,0.9977077753065542,0.9682539682539683,0.9384615384615385,1,data\is_palindrome__snip_03\variant_1.py,data\is_palindrome__snip_03\variant_3.py
0.0,0.0,0.0,0.36363636363636365,0.0,0.2391304347826087,0.9432310199303567,0.4266666666666667,0.28205128205128205,0,data\reverse_string__snip_09\variant_2.py,data\reverse_string__snip_03\variant_2.py
